Unnamed: 0,Tweet,Location,year,month,day,Sentiment
3912,معلش والله يا فودافون معلش ممكن السستيم يقع تاني عشان ملحقتش اعمل حاجه وكنت قافل ,"Cairo, Egypt",2022,3,30,negative
3913,متبقوش شعب مساك كده وزنان عرفنا ان فودافون كانت واقعه وكلنا كنا متضررين مش لازم كل دقيقه تويته,Egypt,2022,3,30,negative
3914,كله فرحان ان فاتح نت ببلاش م فودافون  فودافون اما تعدل السيستم  ,"Cairo, Egypt",2022,3,30,positive
3915,معرفش ايه حوار فودافون ده بس انا فرحانة انهم خسروا مبلغ كبير عشان نص الفلوس دي رصيدي ورصيد الشعب المصرى,"Cairo, Egypt",2022,3,30,neutral
3916,فودافون هتطلع كل دا علينا وهتلغي الكروت الفكة ونحتاااس احنا بقاااا,المنصورة ,2022,3,30,negative
3917,محدش يتكلم عن النحس عشان اليوم اللي فيه ثعرة في فودافون  الواحد يكون شاحن علي خط فودافون يعني مش مستفاد من الثغرة حتي,Dessouk,2022,3,30,negative
3918,سيستم فودافون واقع افتحوا نت ببلاش,"Luxor, Egypt",2022,3,30,negative
3919, بالظبط وكل الي ليه حق عند فودافون اخده النهارده ,Egypt,2022,3,30,negative
3920,بيقولك فودافون خسرت  مليون ف كام ساعه,mansoura,2022,3,30,negative
3921,كنت زعلانة ان فودافون واقعة عندي اهي وقعت في مصر كلها ,cairo ,2022,3,30,negative
3922,خلوا بالكم مشكلة فودافون اتحلت والنت بقى بيسحب من الرصيد يا ولاد,هنا القاهرة,2022,3,30,negative
3923,هي تقريبا شركة فودافون بيسحبوا من اللي عاملين باقات ويحطوها للي مفلسين عشان يفتحو نت ببلاش بيروقوا عالشعب بفلوسنا منهم لله  ,"القاهرة, مصر",2022,3,30,negative
3924,ربنا يخليلنا ثغرات فودافون الباقة النهاردة خلصت وقاعد طول اليوم فاتح نت بالثغرة دي ,"Luxor, Egypt",2022,3,30,negative
3925,احساس اكتر م رائع بجد ي فلوسك الحرام ي فودافون,"Cairo, Egypt",2022,3,30,positive
3926,انتي يا فودافون الزفت قفلتي النت ليه ,"Alexandria, Egypt",2022,3,30,negative
3927,كل الناس فاتحة داتا ببلاش من فودافون إلا أنا والشبكة واقعه اساسا,Cairo,2022,3,30,negative
3928,عاجل  شركه فودافون تعلن خسارتها اليوم  مليون جنيه استهلاك عملاء فودافون النت المجانى بعد وقوع السيستم من قبل هكر ,"القاهرة, مصر",2022,3,30,negative
3929,فودافون بعد م تحل المشكله هتخصم مننا من هنا ليوم القيامة,"Cairo, Egypt",2022,3,30,negative
3930,ده فودافون بعد ماتحل المشكله هتخصم منكم من هنا ليوم القيامه,"El sharkia, Egypt ",2022,3,30,negative
3931, بعد السيستم ما يرجع فودافون ليكعليك تسديد فاتورة بععشروميت ألف جنيه,Tanta,2022,3,30,negative
3932,تعالوووو رومالأخواتكلناعيلةلتزويدالمتابعين فودافون دعملوز ,فلسطين - غزة,2022,3,30,negative
3933,انا تليفوني قلب اورانج لواحده يا جدعان وهو فودافون اي دا  حد حصل معاه كدا ,"South Sinai, Egypt",2022,3,30,negative
3934,افتح نت ببلاش ازاي من غير م الباقه تخلص فودافون,mansoura ,2022,3,30,positive
3935,فودافون أديت نت لكل الناس دي وجم علي راوتر قرمط وفصلوه,"Cairo, Egypt",2022,3,30,negative
3936,اكيد موظفين فودافون النهارده في الشغل كان يوم رياضي بالنسبالهم ,"Cairo, Egypt",2022,3,30,negative
3937,يعني يوم ما سيستم فودافون يقع اكون معايا رصيد ي بشررررررر,Egypt,2022,3,30,negative
3938,المشكله لم تنتهي والتطبيق مش بيظهر استهلاك الداتا فودافون,"Cairo, Egypt",2022,3,30,negative
3939,محمود عباس أدان عملية تل أبيب البطولية إداناتكم تحت نعل الشهيد ضياء ومن سبقه وتحت نعل كل مقاوم في فلسطين وخارجها   كفرالشيخ السيسيبيسلممصر   محمدصلاح   الفيفا  فودافون  ضياءحمارشه   نجدهباحثيمصر  الدكتوراهللجهازالاداري,مصر القاهرة,2022,3,30,negative
3940,أول من يعتذر هو الأشجع وأول من يسامح هو الأقوى وأول من ينسى هو الأسعد    السيسيبيسلممصر   محمدصلاح   الفيفا  فودافون  ضياءحمارشه   نجدهباحثيمصر  الدكتوراهللجهازالاداري,Egypt ,2022,3,30,negative
3941, فودافون دي اصلا خازوق  ف خلال العشر ايام اللي عدو دول بس شاحنه ب  جنيه وامبارح  قبل م انام لقيتهم خلصو,"القاهرة, مصر",2022,3,30,negative
3942,واضحة  هذه تركيا الغدر والخيانة  السفارة التركية في الكيانالمؤقت تصف عملية بني براك أمس بالهجوم الإرهابي وتعبر عن حزنها   كفرالشيخ السيسيبيسلممصر   محمدصلاح   الفيفا  فودافون  ضياءحمارشه   نجدهباحثيمصر  الدكتوراهللجهازالاداري,مصر القاهرة,2022,3,30,negative
3943,عطل فنى فى شبكة فودافون والشركة نعمل على إصلاحه ,"طنطا , مصر",2022,3,30,negative
3944,شركه فودافون بعد ما تحل المشكله ,مــ𓁳𓆃ـصـر  𝕰𝖌𝖞𝖕𝖙𓁳𓄿𓅓 ,2022,3,30,neutral
3945,كلكوا كنتوا عارفين حوار فودافون ده الا انا يعني ولا ايه,"North Sinai, Egypt",2022,3,30,neutral
3946,محدش يعرف اخزن نت فودافون ازاي لرمضان,Fakous,2022,3,30,negative
3947,عاجل ولأول مرة مستخدمي شبكة فودافون يستمتعون بثمن أموالهم التي دفعت في إعلان رمضان القادم و الشركة قامت بوهم المستخدمين ان السيستم قد سقط لكي لا تضعهم في حرجشكرا ,Mansoura,2022,3,30,negative
3948,لو كان الإنسان يستغفر أكثر مما يشتكي لوجد راحته قبل ان يشتكي السيسيبيسلممصر   محمدصلاح   الفيفا  فودافون  ضياءحمارشه   نجدهباحثيمصر  الدكتوراهللجهازالاداري,Egypt ,2022,3,30,negative
3949,رغم إن خطي فودافون بس أنا ولا بتصل بحد ولا حد بيتصل عليا ووسيلة التواصل بالنسبالي بقت واتس وتقريبا مشحنتش من السنة اللي فات وبفتح واي فاي كمان  فـ حوار فودافون مأثرش معايا ولا بالإيجاب ولا بالسلب    فودافون,"Cairo, Egypt",2022,3,30,neutral
3950,طب اي حد مش معاه فودافون فقير,"Sohag, Egypt",2022,3,30,negative
3951,اعتقد أن فودافون بعد م تصلح العطل دة هتفوق ليكو بقا,Helwan,2022,3,30,negative
3952,ده فودافون بعد متحل المشكله هتخصم منكم من هنا ليوم القيامه,"Quweisna, Al Minufiyah, Egypt",2022,3,30,negative
3953,تعالووو الحفله مكلمه  تيمالأخواتلتزويدالمتابعين دعملوز فودافون ,فلسطين - غزة,2022,3,30,neutral
3954, الشبكة وحشة جداااااا و النت بعتهم كمان  فودافون  ,"Cairo, Egypt",2022,3,30,positive
3955,تنظيم الاتصالات يحقق في تعطل شبكة فودافون اليوم ,"Cairo, Egypt",2022,3,30,neutral
3956,تنظيم الاتصالات يحقق في تعطل شبكة فودافون اليوم ,"Cairo, Egypt",2022,3,30,neutral
3957,منزلة ستوري واتساب ع حوار إنك تفتح نت من فودافون والسيستم واقع ده حرام ويعتبر سرقة لقيت ناس داخلة تقولي نفتح نت ازاي يسطا أنت عبيط هل أنت عبيط ده انتوا شعب عاوز الحرق,Zagazig,2022,3,30,negative
3958,سبحان الله فودافون سيستمها واقع والنت شغال عند كله ببلاش الا انا شاحن باقة بزبين جنيه والنت فاصل,Le Caire,2022,3,30,negative
3959,والله انا مش عارفه افرح ان فودافون السيستم بتاعها وقع وكل الناس بتستخدم نت ببلاش وحقي بيرجعلي من الرصيد ال بيتسحب بسرعة البرق دا ولا ازعل  بس انا حقي بيرجع يا شركه حراميه ,Tanta ,2022,3,30,negative
3960,فودافون عامله نت لشعب كله بلاش بتفرحنا بدل المنتخب,"القاهرة, مصر",2022,3,30,negative
3961,الحفله مكمله تعالو  تيمالأخواتلتزويدالمتابعين دعملوز فودافون ,فلسطين - غزة,2022,3,30,neutral
3962,ماافسده المنتخب امبارح اصلحته فودافون النهاردة ,Egypt,2022,3,30,negative
3963,بيقولوا دايره ميغا و اي حد معاه خط فودافون مكسر الدنيا بالنت بتاعها حتي لو باقته خلصانه   فودافون,"Cairo, Egypt",2022,3,30,negative
3964,والله شركه فودافون ناس عسل و تبا ل ,Tanta,2022,3,30,negative
3965, فودافون كانت ضايعة والله,Egypt,2022,3,30,negative
3966,في وقت الشدة فقط تعرف من هم أحبابك ومن هم أسوأ إختياراتك السيسيبيسلممصر محمدصلاح الفيفا فودافون  ضياءحمارشه   نجدهباحثيمصر  الدكتوراهللجهازالاداري,مصر القاهرة,2022,3,30,negative
3967,فودافون الشبكة تقريبا واقعة عندي طوال السنة وطول النهار حتي بعد ماقالوا صرفنا عليها مليار وسرعنا الانترنت هذا كذب بصوت دكتور محمد عمارة وهو بيبستف نوال السعداوي  وسط البلد ,"القاهرة, مصر",2022,3,30,negative
3968,سيستم فودافون واقع و ناس اتفتح عندها النت ببلاش  فيه ناس نزلت سيزون مسلسلات كامل,"Suez, Egypt",2022,3,30,negative
3969,ردد معى انشر معى اكتب معى تفاعل معى اصرخ معى اسمه الكيانالمؤقت وليس إسرائيل  دعنا نفرض مصطلحاتنا ولتكن الجولة الأخيرة بينهم وبيننا    السيسيبيسلممصر محمدصلاح الفيفا فودافون  ضياءحمارشه   نجدهباحثيمصر  الدكتوراهللجهازالاداري,مصر القاهرة,2022,3,30,negative
